Fiscal Date,Item Code,Product,UPC,Bill Units,Scan Units,Est. Units On Hand,Est. Sell Thru % (Units),Bill $,Sales
1/31/2020,12182,HEB BARKING STRIPS 8PK,4122084971, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,161808,HEB BARKIN STRIPS,4122084974, 4 , 2 , 2 ,50%,$22 ,$11 
1/31/2020,161546,HEB JERKY STIX,4122084989, 0 , 1 ,(1),N/A,$0 ,$8 
1/31/2020,161128,HEB PRIME CHOPS,4122084992, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,160907,HEB SMOKEY WRAPS,4122084993, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,558837,HEB DOG FOOD BACON & EGG,4122086171, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,522648,HEB DOG FOOD CHICKEN & LIVER,4122086174, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,686077,HEB DOG FOOD PORTERHOUSE,4122086175, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,901562,HEB DOG FOOD FILET MIGNON,4122086176, 15 , 2 , 13 ,13%,$8 ,$1 
1/31/2020,782636,HEB DOG FOOD SIRLOIN,4122086177, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,294401,HR GRAIN FREE KITTEN DRY CAT,4122086192, 0 , 1 ,(1),N/A,$0 ,$10 
1/31/2020,697113,HEB TP FILET MIGNON PORTER VP,4122086218, 0 , 1 ,(1),N/A,$0 ,$6 
1/31/2020,515930,HERITAGE RANCH LID DUCK,4122086237, 0 , 1 ,(1),N/A,$0 ,$21 
1/31/2020,235176,HEB ADULT DRY DOG FOOD 20LB,4122087310, 1 , 1 , 0 ,100%,$10 ,$10 
1/31/2020,393159,HEB PUPPY DRY DOG FOOD 8LB,4122087926, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,223070,HCF CAT POUCH CRAB & TUNA,4122088222, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,223092,HCF DOG CAN FILET MIGNON,4122088679, 0 , 2 ,(2),N/A,$0 ,$2 
1/31/2020,158456,HEB JERKY STIX LEAN,4122093767, 0 , 2 ,(2),N/A,$0 ,$4 
1/31/2020,846450,JONNY CAT LINERS JUMBO BOX,4133400154, 0 , 5 ,(5),N/A,$0 ,$14 
1/31/2020,627548,CATS PRIDE BAKING SODA UNSC,4178801325, 0 , 1 ,(1),N/A,$0 ,$8 
1/31/2020,102539,CATS PRIDE TTL ODR CNTRL SCNTD,4178847115, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,23578,FRESH STEP LITTER CRYSTALS,4460003022, 4 , 0 , 4 ,0%,$51 ,$0 
1/31/2020,129577,FRESH STEP SCOOP CAT LITTER,4460030466, 1 , 0 , 1 ,0%,$14 ,$0 
1/31/2020,241279,FR STEP MULTI CAT SCENTED LITR,4460030468, 1 , 2 ,(1),200%,$14 ,$29 
1/31/2020,226274,FR STEP EXTREM ODOR CNTRL SCP,4460030623, 0 , 1 ,(1),N/A,$0 ,$14 
1/31/2020,101851,FR STEP LTWEIGHT XTRM SCNT LTR,4460031156, 1 , 0 , 1 ,0%,$12 ,$0 
1/31/2020,356070,FR STEP EXTREME ODOR CNTRL LIT,4460031604, 1 , 0 , 1 ,0%,$16 ,$0 
1/31/2020,356073,FRESH STEP EXTREME HAWAII LITR,4460031686, 0 , 2 ,(2),N/A,$0 ,$18 
1/31/2020,838017,FR STEP CLN PAWS TRIPLE ACTION,4460031874, 1 , 1 , 0 ,100%,$13 ,$13 
1/31/2020,953335,FANCY FEAST PURELY SLMN CHKN,5000000042, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,746166,FANCY FEAST APTZR OCNFSH SHRMP,5000000128, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,616125,FRISKIES LIL SOUPS SALMON,5000000133, 0 , 2 ,(2),N/A,$0 ,$2 
1/31/2020,531174,FRISKIES LIL SOUPS SHRIMP,5000000135, 0 , 4 ,(4),N/A,$0 ,$4 
1/31/2020,216589,FF APPETIZ TENDER TONGOL TUNA,5000000452, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,714693,FRISKIES SEAFOOD SENSATIONS,5000001547, 4 , 1 , 3 ,25%,$16 ,$4 
1/31/2020,22495,FNCY FST GRILLED TURKEY,5000004060, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,22497,FNCY FST GRILLED CHICKEN,5000004080, 24 , 0 , 24 ,0%,$15 ,$0 
1/31/2020,457356,FRISKIES GRLS BLND,5000008450, 0 , 1 ,(1),N/A,$0 ,$4 
1/31/2020,113735,FNCY FST GRILLED OCN FISH/TUNA,5000010084, 0 , 16 ,(16),N/A,$0 ,$10 
1/31/2020,142858,FNCY FST GRILLED SALMON/SHRIMP,5000010206, 0 , 30 ,(30),N/A,$0 ,$19 
1/31/2020,74948,FRISKIES SHREDS W/BEEF,5000010364, 0 , 11 ,(11),N/A,$0 ,$6 
1/31/2020,142857,FNCY FST GOURMET SALM/SHRIM,5000010386, 0 , 8 ,(8),N/A,$0 ,$5 
1/31/2020,113709,FRSKS PRIME FILET OCN FSH/TUNA,5000017016, 0 , 11 ,(11),N/A,$0 ,$6 
1/31/2020,113707,FRISKIES PRIME FILET CHK & GRY,5000017018, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,490943,FRISKIES PARTY MIX LOBSTER,5000017179, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,701999,FRISKIES PARTY MIX CHCKN WAFFL,5000017183, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,965307,FRISKIES SHREDS 40CT,5000017227, 1 , 0 , 1 ,0%,$20 ,$0 
1/31/2020,8885,FNCY FST CLSC SEAFOOD MP,5000021562, 2 , 1 , 1 ,50%,$15 ,$8 
1/31/2020,661900,FRISKIES PRIME FILET TURKEY,5000022522, 0 , 3 ,(3),N/A,$0 ,$2 
1/31/2020,66823,FRISKIES PARTY MIX MIXED GRILL,5000023795, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,338101,FF BROTHS TUNA ANCHV WHTFISH,5000029109, 0 , 2 ,(2),N/A,$0 ,$2 
1/31/2020,355165,FANCY FEAST GRVY L0VER PB VP,5000029211, 0 , 3 ,(3),N/A,$0 ,$55 
1/31/2020,355163,FANCY FEAST PLTRY BEEF PATE VP,5000029222, 0 , 3 ,(3),N/A,$0 ,$55 
1/31/2020,277253,FRISKIES PATE POULTRY FAV,5000029257, 2 , 1 , 1 ,50%,$33 ,$17 
1/31/2020,338106,FF BROTHS MACKEREL CRM VEG,5000029342, 0 , 2 ,(2),N/A,$0 ,$2 
1/31/2020,338098,FF BROTHS SALMON VEGETABLE,5000029365, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,815254,PUR FF PARTY MIX NATURALS TUNA,5000029436, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,749171,FRISKIES TASTY TREASURES CANS,5000029451, 0 , 1 ,(1),N/A,$0 ,$13 
1/31/2020,277254,FRISKIES MEATY BITS VP,5000029507, 2 , 1 , 1 ,50%,$13 ,$6 
1/31/2020,625814,FNCY FST CHUNKY CHICKEN,5000042694, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,22012,FNCY FST FLAKED FISH & SHRMP,5000042874, 0 , 6 ,(6),N/A,$0 ,$4 
1/31/2020,81067,FNCY FST CLSSC LIVER & CHICKEN,5000042904, 0 , 5 ,(5),N/A,$0 ,$3 
1/31/2020,81026,FNCY FST CLSSC SALMON,5000042944, 24 , 4 , 20 ,17%,$15 ,$3 
1/31/2020,662163,FNCY FST CLSSC BEEF,5000042954, 24 , 2 , 22 ,8%,$15 ,$1 
1/31/2020,158752,FRISKIES CL PATE FSH MP,5000045435, 1 , 0 , 1 ,0%,$17 ,$0 
1/31/2020,357056,FANCY FEAST DRY CHCKN & TRKY,5000046300, 0 , 1 ,(1),N/A,$0 ,$7 
1/31/2020,356854,FRISKIES FLAKED TUNA & EGG,5000048024, 0 , 3 ,(3),N/A,$0 ,$2 
1/31/2020,846534,FANCY FEAST GOURM NATS 12CT,5000050035, 0 , 1 ,(1),N/A,$0 ,$10 
1/31/2020,34914,FNCY FST GRILLED SALMON,5000050389, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,419597,FANCY FEAST SEAFOOD VP 36CT,5000051420, 0 , 1 ,(1),N/A,$0 ,$22 
1/31/2020,154257,FF ELG MDLY SALMON FLORENTINE,5000057049, 24 , 2 , 22 ,8%,$20 ,$2 
1/31/2020,158729,FNCY FST GRILLED BEEF & LIVER,5000057225, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,139519,FF ELG MDLY FLRNTNE VP,5000057281, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,357066,FF GOURMET GOLD FILET MIGNON,5000057283, 4 , 0 , 4 ,0%,$30 ,$0 
1/31/2020,179731,FRISKIES PARTY MIX BEACHSIDE,5000057443, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,19007,FF ELG MDLY CHICKEN PRIMAVERA,5000057458, 0 , 8 ,(8),N/A,$0 ,$7 
1/31/2020,79562,FF ELG MDLY SALMON PRIMAVERA,5000057490, 0 , 9 ,(9),N/A,$0 ,$8 
1/31/2020,261656,FRISKIES TASTY TREAS CHKN TUNA,5000057795, 0 , 6 ,(6),N/A,$0 ,$3 
1/31/2020,208182,FRISKIES TREASURE CHKN GRVY LV,5000057796, 24 , 3 , 21 ,13%,$13 ,$2 
1/31/2020,261655,FRISKIES TASTY TREAS OCEANFISH,5000057797, 0 , 9 ,(9),N/A,$0 ,$5 
1/31/2020,277257,FRISKIES PRIME FILETS MF,5000057800, 0 , 1 ,(1),N/A,$0 ,$13 
1/31/2020,203243,FANCY FEAST GRAVY OCEAN WHTFSH,5000057843, 0 , 12 ,(12),N/A,$0 ,$8 
1/31/2020,203246,FANCY FEAST GRAVY LOVERS CHKN,5000057845, 24 , 1 , 23 ,4%,$15 ,$1 
1/31/2020,208181,FRISKIES SAVORY SHREDS,5000057919, 2 , 0 , 2 ,0%,$25 ,$0 
1/31/2020,208180,FANCY FEAST CHEDDAR LOVERS TNA,5000057928, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,208179,FANCY FEAST CHEDDAR CHKN,5000057931, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,126129,FRISKIES TASTY TREASURES,5000057963, 2 , 1 , 1 ,50%,$13 ,$6 
1/31/2020,3948,FRISKIES SAVSHRD WTFSH SRN,5000057990, 24 , 6 , 18 ,25%,$13 ,$3 
1/31/2020,355173,FANCY FEAST PTRY BF GRLL VP,5000058566, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,163684,FRISKIES PARTY MIX MEOW LUAU,5000058598, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,355172,FANCY FST SEAFD GRILLD VP,5000058664, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,34915,FNCY FST GRILLED TUNA,5000083612, 0 , 8 ,(8),N/A,$0 ,$5 
1/31/2020,30610,FRISKIES TREASURES CHK BACON,5000096016, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,314028,FRISKIES PARTY MIX CR ORIGINAL,5000096308, 3 , 0 , 3 ,0%,$24 ,$0 
1/31/2020,102381,TEMPTATIONS TANTALIZING TURKEY,5849670123, 12 , 2 , 10 ,17%,$18 ,$3 
1/31/2020,22482,TEMPTATIONS HEARTY BEEF FLAVOR,5849672302, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,102841,TEMPTATIONS CREAMY DAIRY FLAV,5849672303, 0 , 3 ,(3),N/A,$0 ,$5 
1/31/2020,22483,TEMPTATIONS SAVORY SALMON FLAV,5849672304, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,299907,PL GOURMET CUTS BEEF & RICE,7015516621, 0 , 1 ,(1),N/A,$0 ,$5 
1/31/2020,299908,PL GOURMET CUTS BEEF & CHS,7015516622, 0 , 2 ,(2),N/A,$0 ,$10 
1/31/2020,299909,PL CHEESE FLAVOR WRAPS,7015516623, 0 , 1 ,(1),N/A,$0 ,$5 
1/31/2020,333094,TIDY CATS 24/7 PERFORMNCE 35LB,7023001669, 1 , 0 , 1 ,0%,$15 ,$0 
1/31/2020,549968,PURINA TIDY CATS 24/7 PERF,7023010734, 2 , 0 , 2 ,0%,$13 ,$0 
1/31/2020,949248,TIDY CATS CONVENT IOC,7023010760, 4 , 2 , 2 ,50%,$12 ,$6 
1/31/2020,502765,TIDY CATS SCOOP PERF SCOOPING,7023011720, 2 , 2 , 0 ,100%,$18 ,$18 
1/31/2020,182048,TIDY CATS GLADE,7023015345, 2 , 1 , 1 ,50%,$18 ,$9 
1/31/2020,266762,TIDYCAT LIGHTWEIGHT LITTER,7023015366, 0 , 1 ,(1),N/A,$0 ,$12 
1/31/2020,16664,TIDY CATS LIGHTWEIGHT LITTER,7023015367, 1 , 0 , 1 ,0%,$21 ,$0 
1/31/2020,73211,TIDY CATS CONVENT WITH GLADE,7023016516, 1 , 1 , 0 ,100%,$5 ,$5 
1/31/2020,333332,TIDY CATS LT WGHT GLADE LITTER,7023016761, 2 , 1 , 1 ,50%,$25 ,$12 
1/31/2020,359235,RRN INDOOR COMPLETE DRY CAT FD,7119000360, 0 , 2 ,(2),N/A,$0 ,$13 
1/31/2020,92046,RR NUTRISH - CHICKEN,7119000600, 3 , 1 , 2 ,33%,$50 ,$17 
1/31/2020,835121,RRN CHKN & VEG DOG FD,7119000601, 3 , 0 , 3 ,0%,$24 ,$0 
1/31/2020,110275,RR NUTRISH - BEEF,7119000602, 1 , 1 , 0 ,100%,$17 ,$17 
1/31/2020,272380,RACHAEL RAY NUTRISH BEEF,7119000633, 2 , 1 , 1 ,50%,$63 ,$31 
1/31/2020,184210,RR SOUP BONES - CHICKEN,7119000670, 0 , 3 ,(3),N/A,$0 ,$9 
1/31/2020,392380,RRN ZG CHKN & SWT POT DOG FD,7119000832, 0 , 1 ,(1),N/A,$0 ,$23 
1/31/2020,27026,PUP-PERONI LEAN BEEF,7910044895, 4 , 0 , 4 ,0%,$36 ,$0 
1/31/2020,90376,MEOW MIX SEAFOOD VP,7910045512, 2 , 0 , 2 ,0%,$21 ,$0 
1/31/2020,125712,CCO BEEF FLAVOR,7910050154, 6 , 0 , 6 ,0%,$22 ,$0 
1/31/2020,263906,CANINE CARRY OUTS BEEF FLAVOR,7910051254, 12 , 3 , 9 ,25%,$12 ,$3 
1/31/2020,729888,MILK BONE MED BISCUITS,7910051352, 0 , 2 ,(2),N/A,$0 ,$5 
1/31/2020,250873,CANINE CARRY OUTS BACON SNACKS,7910051786, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,130790,PUPPERONI STEAK GRILL PR FLVR,7910052837, 0 , 2 ,(2),N/A,$0 ,$18 
1/31/2020,340834,9LIVES SEAFOOD PLTRY VRTY,7910053377, 1 , 0 , 1 ,0%,$8 ,$0 
1/31/2020,148580,PUP-PERONI BEEF,7910058371, 0 , 1 ,(1),N/A,$0 ,$9 
1/31/2020,623557,MKB BRSH CHEWS MINI BONES,7910078555, 0 , 1 ,(1),N/A,$0 ,$3 
1/31/2020,357267,9LIVES GRAVY LOVERS VPK,7910083050, 1 , 0 , 1 ,0%,$4 ,$0 
1/31/2020,981796,PP ORIGINAL BEEF FLAVOR,7910083052, 0 , 1 ,(1),N/A,$0 ,$15 
1/31/2020,437597,MILKBONE SMALLL BISCUIT,7910090202, 6 , 2 , 4 ,33%,$18 ,$6 
1/31/2020,462900,MLKBN MARO SNACKS JAR,7910092327, 0 , 1 ,(1),N/A,$0 ,$9 
1/31/2020,884041,NUTRO CRUNCHY TREATS BERRY,7910511085, 0 , 1 ,(1),N/A,$0 ,$4 
1/31/2020,621936,NUTRO CRUNCHY TREATS CHCKN CRT,7910511087, 0 , 1 ,(1),N/A,$0 ,$4 
1/31/2020,421985,NUTRO SMALL BITES LAMB,7910511623, 1 , 0 , 1 ,0%,$29 ,$0 
1/31/2020,412581,NUTRO LARGE BRD LAMB AND RICE,7910511637, 0 , 1 ,(1),N/A,$0 ,$49 
1/31/2020,745999,NUTRO ADULT CHICKEN,7910511646, 0 , 1 ,(1),N/A,$0 ,$15 
1/31/2020,938550,NUTRO ADULT CHICKEN,7910511647, 1 , 0 , 1 ,0%,$29 ,$0 
1/31/2020,744705,NUTRO SMALL BREED ADULT CHCKN,7910511667, 0 , 2 ,(2),N/A,$0 ,$58 
1/31/2020,648271,NUTRO ADULT SALMON,7910511744, 4 , 0 , 4 ,0%,$41 ,$0 
1/31/2020,941174,NUTRO PETITE BEEF AND POTATO,7910511783, 0 , 2 ,(2),N/A,$0 ,$3 
1/31/2020,673083,NUTRO SMALL BREED CHICKEN,7910512217, 3 , 0 , 3 ,0%,$45 ,$0 
1/31/2020,333037,SCOOP AWAY MULTI CAT SCNTD LIT,9668902014, 0 , 1 ,(1),N/A,$0 ,$11 
1/31/2020,126474,WORLDS BEST - CLUMPING,32259100090, 0 , 2 ,(2),N/A,$0 ,$16 
1/31/2020,127949,WORLDS BEST - MULTI CAT,32259100625, 3 , 0 , 3 ,0%,$25 ,$0 
1/31/2020,720449,GREENIES DOG DNTL CHW PTE,64286304124, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,404075,GREENIES DOG DNTL CHW PTE 6OZ,64286310292, 0 , 1 ,(1),N/A,$0 ,$8 
1/31/2020,436866,GREENIES DOG DNTL CHW REG 6OZ,64286310293, 0 , 2 ,(2),N/A,$0 ,$17 
1/31/2020,900701,GREENIES DOG DNTL CHW PTE,64286310700, 0 , 1 ,(1),N/A,$0 ,$5 
1/31/2020,167216,BDB MORE FLAVORS DOG TREATS,65922324064, 0 , 2 ,(2),N/A,$0 ,$7 
1/31/2020,46517,NR 4LB GF SMALL BRD CHKN,73052151390, 0 , 1 ,(1),N/A,$0 ,$9 
1/31/2020,38624,NR 12LB GF CHICKEN RECIPE,73052152101, 0 , 2 ,(2),N/A,$0 ,$51 
1/31/2020,84014,FM GF JERKY BBQ BEEF W TOMATO,81033902054, 0 , 1 ,(1),N/A,$0 ,$4 
1/31/2020,0,VETIQ MINTIES DENTL BONES M/LG,81814501569, 0 , 1 ,(1),N/A,$0 ,$3 
1/31/2020,390067,MM SMPLE SRVNG 12CT SF VP,82927414837, 0 , 1 ,(1),N/A,$0 ,$5 
1/31/2020,390074,MM SMPLE SRVNG 24CT SF VP,82927414851, 0 , 1 ,(1),N/A,$0 ,$9 
1/31/2020,420973,MM BASTED BITES CKN TUNA,82927421880, 4 , 1 , 3 ,25%,$16 ,$4 
1/31/2020,181921,MEOW MIX ORIGINAL,82927450225, 2 , 0 , 2 ,0%,$24 ,$0 
1/31/2020,263014,MMIX TENDER FAV POULTRY/BEEF,82927450236, 0 , 1 ,(1),N/A,$0 ,$11 
1/31/2020,172073,MEOW MIX TENDERCENTRS SLMN-CKN,82927451250, 1 , 0 , 1 ,0%,$12 ,$0 
1/31/2020,556220,BB HOMESTYLE CHIKN ADULT DOG,84024310017, 12 , 0 , 12 ,0%,$26 ,$0 
1/31/2020,533384,BB WILD SR DOG TRKY & CHK 12.5,84024310124, 0 , 0 , 0 ,N/A,$0 ,$0 
1/31/2020,559081,BB DOG WOLF CRK STW BEEF 12.5,84024310128, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,734548,BB HOMESTYLE CHKN DOG FOOD,84024310493, 12 , 1 , 11 ,8%,$26 ,$2 
1/31/2020,823362,BB HOMESTYLE REC LAMB 12.5OZDG,84024310494, 12 , 0 , 12 ,0%,$26 ,$0 
1/31/2020,957650,BB HOMESTYLE BEEF DOG FOOD,84024310495, 0 , 2 ,(2),N/A,$0 ,$4 
1/31/2020,721089,BB HOMESTYLE TURKEY DOG FOOD,84024310496, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,668362,BB CHIKN STEW DOG FOOD,84024310519, 0 , 3 ,(3),N/A,$0 ,$7 
1/31/2020,515290,BB BEEF STEW DOG FOOD,84024310521, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,642941,BB FAM FAV BBQ DOG FOOD,84024310554, 0 , 1 ,(1),N/A,$0 ,$2 
1/31/2020,463600,BB HOMESTYLE CHIKN PUPPY FOOD,84024310573, 0 , 2 ,(2),N/A,$0 ,$4 
1/31/2020,523432,BB HBR BAC EGG & CH 16OZ DOG,84024310633, 4 , 1 , 3 ,25%,$18 ,$4 
1/31/2020,517978,BB WILD DOG SALMN & CHK 12.5OZ,84024311292, 0 , 2 ,(2),N/A,$0 ,$5 
1/31/2020,713112,BB ADULT CAT SS CHKN,84024312249, 0 , 1 ,(1),N/A,$0 ,$9 
1/31/2020,831218,BB LPF CHIKN ADULT DOG FOOD,84024312258, 1 , 1 , 0 ,100%,$40 ,$40 
1/31/2020,973634,BB LPF CHIKN LRG ADUL DOG FOOD,84024312260, 1 , 1 , 0 ,100%,$40 ,$40 
1/31/2020,470464,BB ADULT DOG CKN SM BREED,84024312261, 0 , 1 ,(1),N/A,$0 ,$10 
1/31/2020,524666,BB GF ADLT CKN 10LB DG,84024312266, 1 , 0 , 1 ,0%,$26 ,$0 
1/31/2020,520091,BB HLTHY ADULT VARIETY PATE,84024312297, 2 , 0 , 2 ,0%,$22 ,$0 
1/31/2020,781536,BB HR GF CHKN W/VEG DOG,84024312513, 0 , 4 ,(4),N/A,$0 ,$8 
1/31/2020,430507,BB HR GF BEEF W/VEG DOG,84024312514, 0 , 2 ,(2),N/A,$0 ,$4 
1/31/2020,674901,BB WILD ADLT DOG CHICKEN,84024313068, 2 , 0 , 2 ,0%,$92 ,$0 
1/31/2020,413082,BB WILD LB ADLT DOG CHICKEN,84024313072, 1 , 0 , 1 ,0%,$46 ,$0 
1/31/2020,238446,CALICO BAY SKIPJACK TUNA,85705100353, 0 , 2 ,(2),N/A,$0 ,$1 
1/31/2020,238448,CALICO BAY TUNA & MACKEREL,85705100354, 0 , 1 ,(1),N/A,$0 ,$0 
1/31/2020,238455,CALICO BAY TUNA & WHITEFISH,85705100355, 0 , 6 ,(6),N/A,$0 ,$2 
1/31/2020,351759,CB TUNA & SALMON IN GRAVY,85705100375, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,351754,CB TUNA & PUMPKIN,85705100376, 0 , 1 ,(1),N/A,$0 ,$1 
1/31/2020,378607,CALICO BAY VARIETY PACK,85705100377, 0 , 1 ,(1),N/A,$0 ,$6 
1/31/2020,846165,BB LPF CHIKN PUPPY FOOD,85961000003, 0 , 1 ,(1),N/A,$0 ,$30 
1/31/2020,743821,BB CHIKN ADULT DOG FOOD,85961000007, 0 , 1 ,(1),N/A,$0 ,$16 
1/31/2020,737227,BB LPF CHIKN ADULT DOG FOOD,85961000009, 1 , 2 ,(1),200%,$30 ,$60 
1/31/2020,908136,BB CHIKN SENIOR DOG FOOD,85961000013, 0 , 1 ,(1),N/A,$0 ,$16 
1/31/2020,630296,BB LPF FISH ADULT DOG FOOD,85961000030, 1 , 0 , 1 ,0%,$30 ,$0 
1/31/2020,868464,BB BITS CHICKEN 4OZ DOG,85961000518, 0 , 1 ,(1),N/A,$0 ,$4 
1/31/2020,757075,BB FAM FAV CHIKN DOG FOOD,85961000685, 12 , 0 , 12 ,0%,$30 ,$0 
1/31/2020,588149,BB HOMESTYLE CHIKN SENIOR DOG,85961000747, 0 , 3 ,(3),N/A,$0 ,$6 
1/31/2020,140377,ULTRA CHEWY CHICKEN DOG BONE,87786900128, 24 , 8 , 16 ,33%,$24 ,$8 
2/1/2020,357090,ALPO SNAPS VARIETY PK DOG TRTS,1113200392, 0 , 2 ,(2),N/A,$0 ,$5 
2/1/2020,336347,ALPO PRIME CUTS W/ BEEF,1113212556, 2 , 0 , 2 ,0%,$10 ,$0 
2/1/2020,59442,ALPO CHOPHOUSE T-BNE STK GRAVY,1113213597, 12 , 12 , 0 ,100%,$9 ,$9 
2/1/2020,164820,ALPO PRIME CUTS,1113214544, 0 , 1 ,(1),N/A,$0 ,$8 
2/1/2020,298380,ONE CAT HAIRBALL FORMULA,1780001260, 0 , 1 ,(1),N/A,$0 ,$11 
2/1/2020,47449,WSKR LCKN CRNCH LVRS CKN/SEAFD,1780002063, 7 , 1 , 6 ,14%,$17 ,$2 
2/1/2020,86159,ONE CAT SENSITIVE SYSTEMS,1780003198, 0 , 1 ,(1),N/A,$0 ,$12 
2/1/2020,101134,ONE CAT HAIRBALL & WT FORMULA,1780003386, 4 , 0 , 4 ,0%,$46 ,$0 
2/1/2020,142851,BENEFUL PM SIMMERD BEEF ENTREE,1780010963, 0 , 3 ,(3),N/A,$0 ,$5 
2/1/2020,142850,BENEFUL PM SIMMERD CHKN MEDLEY,1780010964, 0 , 1 ,(1),N/A,$0 ,$2 
2/1/2020,142853,BENEFUL PM BEEF STEW,1780010965, 0 , 2 ,(2),N/A,$0 ,$3 
2/1/2020,142848,BENEFUL PM RICE & LAMB STEW,1780010967, 0 , 1 ,(1),N/A,$0 ,$2 
2/1/2020,804084,CAT CHOW NATURALS,1780011322, 4 , 0 , 4 ,0%,$22 ,$0 
2/1/2020,170603,ONE WHOLESME BEEF & BRWN RICE,1780012592, 0 , 2 ,(2),N/A,$0 ,$3 
2/1/2020,170581,ONE WHOLESME CHKN & BRWN RICE,1780012596, 12 , 2 , 10 ,17%,$18 ,$3 
2/1/2020,47914,BENEFUL PM CHICKEN STEW,1780012861, 0 , 2 ,(2),N/A,$0 ,$3 
2/1/2020,133990,KIT N KABOODLE,1780013043, 1 , 3 ,(2),300%,$10 ,$30 
2/1/2020,535931,BENEFUL ORIG BF 4X3.5,1780013483, 0 , 0 , 0 ,N/A,$0 ,$0 
2/1/2020,653978,BENEFUL INC BF 4X3.5,1780013640, 0 , 1 ,(1),N/A,$0 ,$6 
2/1/2020,871664,ONE WET DOG BEEF & GRAVY,1780014309, 0 , 3 ,(3),N/A,$0 ,$4 
2/1/2020,18220,PUR ONE SB HEALTHY WEIGHT LAMB,1780014311, 0 , 2 ,(2),N/A,$0 ,$3 
2/1/2020,18112,ONE WET DOG CHICKEN & GRAVY,1780014314, 0 , 4 ,(4),N/A,$0 ,$6 
2/1/2020,176001,CAT CHOW NATURALS,1780014500, 0 , 2 ,(2),N/A,$0 ,$30 
2/1/2020,67433,PURINA ONE CAT BEEF PATE,1780014595, 0 , 8 ,(8),N/A,$0 ,$7 
2/1/2020,68059,PURINA ONE CAT CHICKEN PATE,1780014597, 0 , 6 ,(6),N/A,$0 ,$5 
2/1/2020,69529,PURINA ONE CAT CHICKEN CUTS,1780014602, 0 , 1 ,(1),N/A,$0 ,$1 
2/1/2020,69232,PURINA ONE CAT TRKY/GBLTS PATE,1780014613, 0 , 9 ,(9),N/A,$0 ,$8 
2/1/2020,8146,ONE SMTBLND DOG HLTHY WGHT FRM,1780014920, 0 , 1 ,(1),N/A,$0 ,$22 
2/1/2020,6647,ONE SMRTBLND SML BTS BF & RC,1780014929, 0 , 1 ,(1),N/A,$0 ,$22 
2/1/2020,4881,ONE SMTBLND DOG CHKN RC FRMLA,1780014937, 2 , 1 , 1 ,50%,$44 ,$22 
2/1/2020,2371,ONE SMRTBLND DOG LMB RC FRMLA,1780014940, 1 , 2 ,(1),200%,$22 ,$44 
2/1/2020,356860,CAT CHOW COMPLETE 4X6.3LB,1780015012, 0 , 1 ,(1),N/A,$0 ,$9 
2/1/2020,356861,CAT CHOW INDOOR 4X6.3,1780015016, 0 , 1 ,(1),N/A,$0 ,$9 
2/1/2020,238490,DOG CHOW COMPLETE,1780015210, 2 , 1 , 1 ,50%,$24 ,$12 
